cod_ap_sms,subgrupo,ano,obitos,faixa_etaria
2.2,1.2.3. Red por at ao recém-nascido,2013,1,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2014,1,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2015,1,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2016,2,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2017,5,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2018,3,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2019,4,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2020,4,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2021,2,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2022,1,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2023,2,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2024,1,menores de 1 ano
2.2,1.2.3. Red por at ao recém-nascido,2025,2,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2006,2,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2007,7,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2008,4,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2009,4,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2010,2,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2011,1,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2012,2,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2013,1,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2014,0,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2015,3,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2016,4,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2017,0,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2018,1,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2019,2,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2020,1,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2021,2,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2022,1,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2023,1,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2024,2,menores de 1 ano
2.2,1.3. Red por ações de diag e trat adequado,2025,0,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2006,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2007,3,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2008,2,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2009,2,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2010,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2011,3,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2012,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2013,3,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2014,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2015,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2016,2,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2017,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2018,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2019,0,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2020,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2021,3,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2022,4,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2023,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2024,1,menores de 1 ano
2.2,1.4. Red por ações promoção vinc a atenção,2025,1,menores de 1 ano
2.2,2. Causas mal definidas,2006,2,menores de 1 ano
2.2,2. Causas mal definidas,2007,3,menores de 1 ano
2.2,2. Causas mal definidas,2008,1,menores de 1 ano
2.2,2. Causas mal definidas,2009,1,menores de 1 ano
2.2,2. Causas mal definidas,2010,1,menores de 1 ano
2.2,2. Causas mal definidas,2011,1,menores de 1 ano
2.2,2. Causas mal definidas,2012,0,menores de 1 ano
2.2,2. Causas mal definidas,2013,1,menores de 1 ano
2.2,2. Causas mal definidas,2014,1,menores de 1 ano
2.2,2. Causas mal definidas,2015,1,menores de 1 ano
2.2,2. Causas mal definidas,2016,1,menores de 1 ano
2.2,2. Causas mal definidas,2017,1,menores de 1 ano
2.2,2. Causas mal definidas,2018,1,menores de 1 ano
2.2,2. Causas mal definidas,2019,1,menores de 1 ano
2.2,2. Causas mal definidas,2020,1,menores de 1 ano
2.2,2. Causas mal definidas,2021,0,menores de 1 ano
2.2,2. Causas mal definidas,2022,1,menores de 1 ano
2.2,2. Causas mal definidas,2023,0,menores de 1 ano
2.2,2. Causas mal definidas,2024,0,menores de 1 ano
2.2,2. Causas mal definidas,2025,0,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2006,7,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2007,10,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2008,13,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2009,14,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2010,10,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2011,16,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2012,12,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2013,11,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2014,8,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2015,12,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2016,9,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2017,11,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2018,15,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2019,5,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2020,9,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2021,8,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2022,5,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2023,5,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2024,6,menores de 1 ano
2.2,3. Demais causas (não claramente evitáveis),2025,5,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2006,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2007,1,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2008,1,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2009,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2010,1,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2011,2,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2012,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2013,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2014,2,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2015,1,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2016,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2017,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2018,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2019,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2020,1,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2021,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2022,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2023,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2024,0,menores de 1 ano
3.1,1.1. Reduzível pelas ações de imunização,2025,0,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2006,35,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2007,39,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2008,46,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2009,51,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2010,47,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2011,38,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2012,49,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2013,58,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2014,39,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2015,67,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2016,68,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2017,44,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2018,56,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2019,40,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2020,51,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2021,22,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2022,32,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2023,38,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2024,33,menores de 1 ano
3.1,1.2.1. Red por at à mulher na gestação,2025,28,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2006,12,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2007,13,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2008,16,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2009,15,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2010,7,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2011,13,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2012,9,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2013,17,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2014,9,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2015,16,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2016,13,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2017,15,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2018,9,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2019,18,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2020,15,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2021,12,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2022,12,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2023,8,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2024,10,menores de 1 ano
3.1,1.2.2. Red por at à mulher no parto,2025,8,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2006,26,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2007,23,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2008,22,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2009,24,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2010,13,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2011,9,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2012,7,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2013,14,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2014,16,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2015,16,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2016,17,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2017,15,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2018,8,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2019,13,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2020,9,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2021,17,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2022,18,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2023,14,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2024,7,menores de 1 ano
3.1,1.2.3. Red por at ao recém-nascido,2025,8,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2006,14,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2007,26,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2008,9,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2009,13,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2010,12,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2011,14,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2012,18,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2013,21,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2014,11,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2015,7,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2016,14,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2017,14,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2018,15,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2019,13,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2020,4,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2021,7,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2022,6,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2023,14,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2024,13,menores de 1 ano
3.1,1.3. Red por ações de diag e trat adequado,2025,10,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2006,6,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2007,9,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2008,13,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2009,8,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2010,9,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2011,12,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2012,14,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2013,8,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2014,7,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2015,7,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2016,12,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2017,11,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2018,11,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2019,7,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2020,11,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2021,11,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2022,6,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2023,15,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2024,16,menores de 1 ano
3.1,1.4. Red por ações promoção vinc a atenção,2025,10,menores de 1 ano
3.1,2. Causas mal definidas,2006,9,menores de 1 ano
3.1,2. Causas mal definidas,2007,7,menores de 1 ano
3.1,2. Causas mal definidas,2008,6,menores de 1 ano
3.1,2. Causas mal definidas,2009,6,menores de 1 ano
3.1,2. Causas mal definidas,2010,13,menores de 1 ano
3.1,2. Causas mal definidas,2011,9,menores de 1 ano
3.1,2. Causas mal definidas,2012,13,menores de 1 ano
3.1,2. Causas mal definidas,2013,8,menores de 1 ano
3.1,2. Causas mal definidas,2014,7,menores de 1 ano
3.1,2. Causas mal definidas,2015,6,menores de 1 ano
3.1,2. Causas mal definidas,2016,5,menores de 1 ano
3.1,2. Causas mal definidas,2017,5,menores de 1 ano
3.1,2. Causas mal definidas,2018,8,menores de 1 ano
3.1,2. Causas mal definidas,2019,4,menores de 1 ano
3.1,2. Causas mal definidas,2020,5,menores de 1 ano
3.1,2. Causas mal definidas,2021,2,menores de 1 ano
3.1,2. Causas mal definidas,2022,3,menores de 1 ano
3.1,2. Causas mal definidas,2023,3,menores de 1 ano
3.1,2. Causas mal definidas,2024,3,menores de 1 ano
3.1,2. Causas mal definidas,2025,3,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2006,32,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2007,37,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2008,52,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2009,41,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2010,31,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2011,45,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2012,45,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2013,39,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2014,46,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2015,37,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2016,39,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2017,33,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2018,36,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2019,36,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2020,38,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2021,26,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2022,41,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2023,36,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2024,31,menores de 1 ano
3.1,3. Demais causas (não claramente evitáveis),2025,30,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2006,0,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2007,0,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2008,1,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2009,0,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2010,1,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2011,0,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2012,0,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2013,0,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2014,0,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2015,0,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2016,1,menores de 1 ano
3.2,1.1. Reduzível pelas ações de imunização,2017,0,menores de 1 ano
