codigo,bairro,ano,obitos_0_364,obitos_0_6,obitos_7_27,nascidos_vivos,obitos_28_364,taxa_mortalidade_infantil,taxa_mortalidade_pos_neonatal
038,GRAJAU,2012,5.0,2.0,0.0,369,3.0,13.550135501355014,8.130081300813009
038,GRAJAU,2013,4.0,2.0,0.0,383,2.0,10.443864229765014,5.221932114882507
038,GRAJAU,2014,3.0,2.0,0.0,388,1.0,7.731958762886598,2.577319587628866
038,GRAJAU,2015,4.0,2.0,0.0,395,2.0,10.126582278481013,5.063291139240507
038,GRAJAU,2016,4.0,1.0,1.0,326,2.0,12.269938650306749,6.134969325153374
038,GRAJAU,2017,4.0,1.0,2.0,342,1.0,11.695906432748536,2.923976608187134
038,GRAJAU,2018,5.0,2.0,1.0,329,2.0,15.197568389057752,6.079027355623101
038,GRAJAU,2019,4.0,2.0,1.0,313,1.0,12.779552715654951,3.1948881789137378
038,GRAJAU,2020,0.0,0.0,0.0,252,0.0,0.0,0.0
038,GRAJAU,2021,2.0,1.0,0.0,231,1.0,8.658008658008658,4.329004329004329
038,GRAJAU,2022,5.0,2.0,0.0,234,3.0,21.367521367521366,12.82051282051282
038,GRAJAU,2023,5.0,2.0,0.0,222,3.0,22.52252252252252,13.513513513513514
038,GRAJAU,2024,3.0,1.0,1.0,209,1.0,14.354066985645934,4.784688995215311
038,GRAJAU,2025,0.0,0.0,0.0,168,0.0,0.0,0.0
039,MANGUINHOS,2006,8.0,2.0,1.0,523,5.0,15.296367112810707,9.560229445506693
039,MANGUINHOS,2007,8.0,4.0,1.0,506,3.0,15.810276679841897,5.928853754940711
039,MANGUINHOS,2008,10.0,4.0,1.0,486,5.0,20.5761316872428,10.2880658436214
039,MANGUINHOS,2009,7.0,4.0,0.0,563,3.0,12.433392539964476,5.328596802841918
039,MANGUINHOS,2010,9.0,4.0,1.0,486,4.0,18.51851851851852,8.23045267489712
039,MANGUINHOS,2011,6.0,2.0,1.0,295,3.0,20.338983050847457,10.169491525423728
039,MANGUINHOS,2012,16.0,5.0,3.0,325,8.0,49.23076923076923,24.615384615384617
039,MANGUINHOS,2013,9.0,2.0,2.0,315,5.0,28.57142857142857,15.873015873015872
039,MANGUINHOS,2014,6.0,2.0,1.0,356,3.0,16.853932584269664,8.426966292134832
039,MANGUINHOS,2015,8.0,4.0,4.0,452,0.0,17.699115044247787,0.0
039,MANGUINHOS,2016,10.0,6.0,2.0,494,2.0,20.242914979757085,4.048582995951417
039,MANGUINHOS,2017,8.0,4.0,0.0,484,4.0,16.528925619834713,8.264462809917356
039,MANGUINHOS,2018,12.0,5.0,1.0,484,6.0,24.793388429752067,12.396694214876034
039,MANGUINHOS,2019,4.0,1.0,2.0,414,1.0,9.66183574879227,2.4154589371980677
039,MANGUINHOS,2020,7.0,2.0,1.0,441,4.0,15.873015873015872,9.070294784580499
039,MANGUINHOS,2021,3.0,2.0,1.0,385,0.0,7.792207792207792,0.0
039,MANGUINHOS,2022,5.0,2.0,0.0,391,3.0,12.78772378516624,7.672634271099745
039,MANGUINHOS,2023,7.0,3.0,1.0,348,3.0,20.114942528735632,8.620689655172413
039,MANGUINHOS,2024,8.0,2.0,2.0,380,4.0,21.052631578947366,10.526315789473683
039,MANGUINHOS,2025,8.0,4.0,1.0,387,3.0,20.671834625322997,7.751937984496124
040,BONSUCESSO,2006,19.0,7.0,2.0,733,10.0,25.920873124147338,13.642564802182811
040,BONSUCESSO,2007,27.0,13.0,2.0,960,12.0,28.125,12.5
040,BONSUCESSO,2008,13.0,7.0,1.0,975,5.0,13.333333333333334,5.128205128205129
040,BONSUCESSO,2009,11.0,4.0,2.0,444,5.0,24.774774774774777,11.26126126126126
040,BONSUCESSO,2010,13.0,5.0,3.0,584,5.0,22.26027397260274,8.561643835616438
040,BONSUCESSO,2011,6.0,4.0,1.0,406,1.0,14.778325123152708,2.4630541871921183
040,BONSUCESSO,2012,11.0,4.0,2.0,489,5.0,22.494887525562373,10.224948875255624
040,BONSUCESSO,2013,3.0,2.0,0.0,264,1.0,11.363636363636363,3.787878787878788
040,BONSUCESSO,2014,6.0,5.0,1.0,347,0.0,17.29106628242075,0.0
040,BONSUCESSO,2015,5.0,3.0,1.0,509,1.0,9.823182711198427,1.9646365422396854
040,BONSUCESSO,2016,5.0,1.0,3.0,1157,1.0,4.32152117545376,0.8643042350907519
040,BONSUCESSO,2017,7.0,3.0,1.0,583,3.0,12.006861063464836,5.145797598627787
040,BONSUCESSO,2018,3.0,2.0,0.0,613,1.0,4.893964110929852,1.6313213703099512
040,BONSUCESSO,2019,4.0,0.0,1.0,885,3.0,4.519774011299435,3.389830508474576
040,BONSUCESSO,2020,8.0,4.0,1.0,796,3.0,10.050251256281408,3.7688442211055273
040,BONSUCESSO,2021,4.0,1.0,3.0,584,0.0,6.8493150684931505,0.0
040,BONSUCESSO,2022,2.0,1.0,0.0,742,1.0,2.6954177897574128,1.3477088948787064
040,BONSUCESSO,2023,6.0,2.0,1.0,397,3.0,15.113350125944583,7.556675062972292
040,BONSUCESSO,2024,2.0,1.0,0.0,277,1.0,7.220216606498195,3.6101083032490977
040,BONSUCESSO,2025,3.0,0.0,0.0,392,3.0,7.653061224489796,7.653061224489796
041,RAMOS,2006,9.0,1.0,2.0,1078,6.0,8.348794063079778,5.565862708719852
041,RAMOS,2007,16.0,7.0,4.0,1109,5.0,14.427412082957618,4.508566275924256
041,RAMOS,2008,8.0,5.0,1.0,912,2.0,8.771929824561402,2.1929824561403506
041,RAMOS,2009,9.0,4.0,1.0,758,4.0,11.87335092348285,5.277044854881266
041,RAMOS,2010,7.0,4.0,1.0,903,2.0,7.751937984496124,2.2148394241417497
041,RAMOS,2011,9.0,3.0,1.0,880,5.0,10.227272727272727,5.681818181818182
041,RAMOS,2012,17.0,3.0,3.0,776,11.0,21.907216494845358,14.175257731958762
041,RAMOS,2013,4.0,1.0,1.0,438,2.0,9.1324200913242,4.5662100456621
041,RAMOS,2014,6.0,4.0,0.0,587,2.0,10.221465076660987,3.4071550255536627
041,RAMOS,2015,5.0,2.0,2.0,667,1.0,7.496251874062969,1.4992503748125936
041,RAMOS,2016,7.0,2.0,1.0,760,4.0,9.210526315789473,5.263157894736842
041,RAMOS,2017,1.0,1.0,0.0,554,0.0,1.8050541516245489,0.0
041,RAMOS,2018,3.0,1.0,1.0,633,1.0,4.739336492890995,1.5797788309636651
041,RAMOS,2019,9.0,3.0,4.0,729,2.0,12.345679012345679,2.743484224965706
041,RAMOS,2020,4.0,2.0,1.0,844,1.0,4.739336492890995,1.1848341232227488
041,RAMOS,2021,9.0,5.0,0.0,642,4.0,14.018691588785046,6.230529595015576
041,RAMOS,2022,3.0,2.0,0.0,861,1.0,3.484320557491289,1.1614401858304297
041,RAMOS,2023,6.0,4.0,0.0,507,2.0,11.834319526627219,3.9447731755424065
041,RAMOS,2024,3.0,2.0,0.0,381,1.0,7.874015748031496,2.6246719160104988
041,RAMOS,2025,4.0,3.0,1.0,479,0.0,8.35073068893528,0.0
042,OLARIA,2006,7.0,5.0,0.0,634,2.0,11.041009463722398,3.1545741324921135
042,OLARIA,2007,9.0,1.0,3.0,647,5.0,13.910355486862443,7.727975270479135
042,OLARIA,2008,6.0,3.0,1.0,630,2.0,9.523809523809526,3.1746031746031744
042,OLARIA,2009,10.0,7.0,3.0,670,0.0,14.925373134328359,0.0
042,OLARIA,2010,5.0,2.0,3.0,608,0.0,8.223684210526315,0.0
042,OLARIA,2011,5.0,1.0,1.0,622,3.0,8.038585209003214,4.82315112540193
042,OLARIA,2012,4.0,0.0,2.0,616,2.0,6.493506493506494,3.246753246753247
042,OLARIA,2013,18.0,10.0,2.0,650,6.0,27.692307692307693,9.230769230769232
042,OLARIA,2014,6.0,1.0,2.0,637,3.0,9.419152276295133,4.7095761381475665
042,OLARIA,2015,13.0,6.0,3.0,595,4.0,21.848739495798316,6.722689075630252
042,OLARIA,2016,8.0,6.0,0.0,554,2.0,14.44043321299639,3.6101083032490977
042,OLARIA,2017,4.0,1.0,2.0,630,1.0,6.349206349206349,1.5873015873015872
042,OLARIA,2018,8.0,4.0,3.0,599,1.0,13.35559265442404,1.669449081803005
042,OLARIA,2019,9.0,3.0,3.0,522,3.0,17.241379310344826,5.747126436781609
042,OLARIA,2020,7.0,3.0,2.0,483,2.0,14.492753623188406,4.140786749482402
042,OLARIA,2021,3.0,1.0,1.0,474,1.0,6.329113924050633,2.109704641350211
042,OLARIA,2022,8.0,4.0,2.0,492,2.0,16.260162601626018,4.065040650406504
042,OLARIA,2023,5.0,3.0,0.0,403,2.0,12.40694789081886,4.962779156327543
042,OLARIA,2024,7.0,5.0,1.0,379,1.0,18.469656992084435,2.638522427440633
042,OLARIA,2025,6.0,3.0,0.0,416,3.0,14.423076923076923,7.211538461538462
043,PENHA,2006,10.0,5.0,2.0,1206,3.0,8.291873963515755,2.487562189054726
043,PENHA,2007,15.0,6.0,0.0,1154,9.0,12.998266897746968,7.79896013864818
043,PENHA,2008,19.0,11.0,2.0,1127,6.0,16.85891748003549,5.323868677905945
043,PENHA,2009,17.0,5.0,7.0,1209,5.0,14.061207609594707,4.1356492969396195
043,PENHA,2010,14.0,5.0,2.0,1097,7.0,12.76207839562443,6.381039197812215
043,PENHA,2011,17.0,7.0,3.0,1116,7.0,15.232974910394265,6.272401433691757
043,PENHA,2012,17.0,8.0,0.0,1072,9.0,15.858208955223882,8.395522388059701
043,PENHA,2013,19.0,4.0,6.0,1043,9.0,18.21668264621285,8.62895493767977
043,PENHA,2014,7.0,3.0,1.0,951,3.0,7.360672975814932,3.1545741324921135
043,PENHA,2015,7.0,1.0,4.0,892,2.0,7.8475336322869955,2.242152466367713
043,PENHA,2016,11.0,6.0,2.0,920,3.0,11.956521739130435,3.260869565217391
043,PENHA,2017,13.0,6.0,3.0,903,4.0,14.396456256921374,4.4296788482834994
043,PENHA,2018,9.0,5.0,1.0,840,3.0,10.714285714285714,3.571428571428571
043,PENHA,2019,10.0,6.0,0.0,914,4.0,10.940919037199125,4.3763676148796495
043,PENHA,2020,15.0,9.0,3.0,819,3.0,18.315018315018317,3.663003663003663
043,PENHA,2021,11.0,6.0,3.0,714,2.0,15.406162464985995,2.8011204481792715
043,PENHA,2022,8.0,2.0,4.0,715,2.0,11.188811188811188,2.797202797202797
043,PENHA,2023,8.0,4.0,2.0,651,2.0,12.288786482334869,3.0721966205837172
043,PENHA,2024,14.0,3.0,0.0,588,11.0,23.809523809523807,18.707482993197278
043,PENHA,2025,7.0,4.0,1.0,609,2.0,11.494252873563218,3.284072249589491
044,PENHA CIRCULAR,2006,1.0,0.0,0.0,340,1.0,2.941176470588235,2.941176470588235
044,PENHA CIRCULAR,2007,2.0,0.0,0.0,361,2.0,5.54016620498615,5.54016620498615
044,PENHA CIRCULAR,2008,4.0,2.0,1.0,370,1.0,10.81081081081081,2.7027027027027026
044,PENHA CIRCULAR,2009,2.0,1.0,1.0,330,0.0,6.0606060606060606,0.0
044,PENHA CIRCULAR,2010,9.0,4.0,2.0,346,3.0,26.01156069364162,8.670520231213873
044,PENHA CIRCULAR,2011,7.0,4.0,0.0,369,3.0,18.970189701897016,8.130081300813009
044,PENHA CIRCULAR,2012,4.0,1.0,0.0,397,3.0,10.075566750629722,7.556675062972292
044,PENHA CIRCULAR,2013,5.0,2.0,0.0,451,3.0,11.086474501108649,6.651884700665189
044,PENHA CIRCULAR,2014,7.0,4.0,0.0,427,3.0,16.393442622950822,7.02576112412178
044,PENHA CIRCULAR,2015,10.0,6.0,1.0,545,3.0,18.34862385321101,5.5045871559633035
044,PENHA CIRCULAR,2016,6.0,4.0,1.0,435,1.0,13.793103448275861,2.2988505747126435
044,PENHA CIRCULAR,2017,14.0,3.0,4.0,570,7.0,24.56140350877193,12.280701754385966
044,PENHA CIRCULAR,2018,6.0,1.0,3.0,543,2.0,11.049723756906078,3.6832412523020257
044,PENHA CIRCULAR,2019,9.0,5.0,1.0,374,3.0,24.06417112299465,8.02139037433155
044,PENHA CIRCULAR,2020,5.0,3.0,1.0,418,1.0,11.961722488038278,2.3923444976076556
044,PENHA CIRCULAR,2021,2.0,1.0,0.0,383,1.0,5.221932114882507,2.6109660574412534
044,PENHA CIRCULAR,2022,8.0,3.0,2.0,360,3.0,22.22222222222222,8.333333333333334
044,PENHA CIRCULAR,2023,5.0,2.0,1.0,399,2.0,12.531328320802004,5.012531328320802
044,PENHA CIRCULAR,2024,8.0,6.0,1.0,356,1.0,22.47191011235955,2.8089887640449436
044,PENHA CIRCULAR,2025,8.0,4.0,1.0,356,3.0,22.47191011235955,8.426966292134832
045,BRAS DE PINA,2006,9.0,8.0,0.0,566,1.0,15.901060070671377,1.7667844522968197
045,BRAS DE PINA,2007,6.0,3.0,1.0,601,2.0,9.983361064891847,3.327787021630616
045,BRAS DE PINA,2008,6.0,4.0,0.0,582,2.0,10.309278350515465,3.4364261168384878
045,BRAS DE PINA,2009,6.0,5.0,0.0,556,1.0,10.79136690647482,1.7985611510791368
045,BRAS DE PINA,2010,9.0,4.0,2.0,544,3.0,16.544117647058822,5.514705882352941
045,BRAS DE PINA,2011,5.0,2.0,0.0,552,3.0,9.057971014492754,5.434782608695652
045,BRAS DE PINA,2012,7.0,4.0,2.0,551,1.0,12.704174228675136,1.8148820326678765
045,BRAS DE PINA,2013,13.0,9.0,2.0,631,2.0,20.602218700475436,3.1695721077654517
045,BRAS DE PINA,2014,3.0,1.0,0.0,656,2.0,4.573170731707317,3.048780487804878
045,BRAS DE PINA,2015,15.0,4.0,5.0,628,6.0,23.88535031847134,9.554140127388534
045,BRAS DE PINA,2016,10.0,2.0,3.0,612,5.0,16.339869281045754,8.169934640522877
045,BRAS DE PINA,2017,6.0,4.0,0.0,607,2.0,9.884678747940692,3.2948929159802307
045,BRAS DE PINA,2018,12.0,4.0,3.0,582,5.0,20.61855670103093,8.591065292096221
045,BRAS DE PINA,2019,3.0,3.0,0.0,476,0.0,6.302521008403361,0.0
045,BRAS DE PINA,2020,9.0,4.0,1.0,459,4.0,19.607843137254903,8.71459694989107
045,BRAS DE PINA,2021,6.0,3.0,0.0,452,3.0,13.274336283185841,6.6371681415929205
045,BRAS DE PINA,2022,2.0,2.0,0.0,417,0.0,4.796163069544364,0.0
045,BRAS DE PINA,2023,6.0,0.0,2.0,390,4.0,15.384615384615385,10.256410256410257
045,BRAS DE PINA,2024,2.0,2.0,0.0,359,0.0,5.571030640668524,0.0
045,BRAS DE PINA,2025,9.0,3.0,3.0,364,3.0,24.725274725274723,8.241758241758243
046,CORDOVIL,2006,7.0,5.0,0.0,635,2.0,11.023622047244094,3.149606299212598
046,CORDOVIL,2007,8.0,4.0,1.0,602,3.0,13.289036544850498,4.983388704318936
046,CORDOVIL,2008,11.0,4.0,1.0,625,6.0,17.6,9.6
046,CORDOVIL,2009,13.0,5.0,3.0,594,5.0,21.885521885521886,8.417508417508417
046,CORDOVIL,2010,11.0,6.0,1.0,582,4.0,18.900343642611684,6.8728522336769755
046,CORDOVIL,2011,10.0,2.0,4.0,586,4.0,17.064846416382252,6.825938566552901
046,CORDOVIL,2012,8.0,3.0,0.0,560,5.0,14.285714285714285,8.928571428571429
046,CORDOVIL,2013,8.0,3.0,2.0,650,3.0,12.307692307692308,4.615384615384616
046,CORDOVIL,2014,8.0,4.0,1.0,613,3.0,13.05057096247961,4.893964110929852
046,CORDOVIL,2015,8.0,2.0,2.0,621,4.0,12.882447665056361,6.4412238325281805
046,CORDOVIL,2016,7.0,1.0,1.0,605,5.0,11.570247933884296,8.264462809917356
046,CORDOVIL,2017,11.0,6.0,1.0,548,4.0,20.072992700729927,7.299270072992701
046,CORDOVIL,2018,6.0,3.0,1.0,512,2.0,11.71875,3.90625
046,CORDOVIL,2019,11.0,8.0,0.0,424,3.0,25.943396226415096,7.0754716981132075
046,CORDOVIL,2020,4.0,4.0,0.0,424,0.0,9.433962264150942,0.0
046,CORDOVIL,2021,5.0,3.0,1.0,422,1.0,11.848341232227487,2.3696682464454977
046,CORDOVIL,2022,7.0,4.0,1.0,369,2.0,18.970189701897016,5.420054200542006
046,CORDOVIL,2023,11.0,6.0,3.0,365,2.0,30.136986301369863,5.47945205479452
046,CORDOVIL,2024,6.0,3.0,0.0,323,3.0,18.575851393188852,9.287925696594426
046,CORDOVIL,2025,10.0,5.0,3.0,316,2.0,31.645569620253166,6.329113924050633
047,PARADA DE LUCAS,2006,5.0,3.0,1.0,314,1.0,15.92356687898089,3.1847133757961785
047,PARADA DE LUCAS,2007,5.0,1.0,4.0,298,0.0,16.778523489932887,0.0
047,PARADA DE LUCAS,2008,8.0,3.0,1.0,288,4.0,27.777777777777775,13.888888888888888
047,PARADA DE LUCAS,2009,3.0,1.0,0.0,312,2.0,9.615384615384617,6.41025641025641
047,PARADA DE LUCAS,2010,3.0,1.0,1.0,297,1.0,10.101010101010102,3.3670033670033668
047,PARADA DE LUCAS,2011,4.0,2.0,2.0,287,0.0,13.937282229965156,0.0
047,PARADA DE LUCAS,2012,2.0,1.0,0.0,282,1.0,7.092198581560283,3.5460992907801416
047,PARADA DE LUCAS,2013,3.0,2.0,0.0,312,1.0,9.615384615384617,3.205128205128205
047,PARADA DE LUCAS,2014,3.0,2.0,1.0,349,0.0,8.595988538681949,0.0
047,PARADA DE LUCAS,2015,4.0,2.0,1.0,335,1.0,11.940298507462687,2.985074626865672
047,PARADA DE LUCAS,2016,2.0,2.0,0.0,322,0.0,6.211180124223602,0.0
047,PARADA DE LUCAS,2017,2.0,0.0,0.0,316,2.0,6.329113924050633,6.329113924050633
047,PARADA DE LUCAS,2018,6.0,2.0,2.0,351,2.0,17.094017094017097,5.698005698005698
047,PARADA DE LUCAS,2019,5.0,1.0,1.0,318,3.0,15.723270440251572,9.433962264150942
047,PARADA DE LUCAS,2020,6.0,4.0,2.0,280,0.0,21.428571428571427,0.0
047,PARADA DE LUCAS,2021,2.0,2.0,0.0,312,0.0,6.41025641025641,0.0
047,PARADA DE LUCAS,2022,4.0,1.0,2.0,280,1.0,14.285714285714285,3.571428571428571
047,PARADA DE LUCAS,2023,5.0,2.0,1.0,273,2.0,18.315018315018317,7.326007326007326
047,PARADA DE LUCAS,2024,4.0,2.0,1.0,262,1.0,15.267175572519083,3.8167938931297707
047,PARADA DE LUCAS,2025,4.0,1.0,1.0,255,2.0,15.686274509803921,7.8431372549019605
048,VIGARIO GERAL,2006,5.0,4.0,0.0,424,1.0,11.79245283018868,2.3584905660377355
048,VIGARIO GERAL,2007,6.0,5.0,0.0,458,1.0,13.100436681222707,2.1834061135371177
048,VIGARIO GERAL,2008,6.0,2.0,3.0,434,1.0,13.82488479262673,2.304147465437788
048,VIGARIO GERAL,2009,7.0,2.0,1.0,426,4.0,16.431924882629108,9.389671361502348
048,VIGARIO GERAL,2010,8.0,4.0,0.0,384,4.0,20.833333333333332,10.416666666666666
048,VIGARIO GERAL,2011,6.0,3.0,0.0,462,3.0,12.987012987012989,6.493506493506494
048,VIGARIO GERAL,2012,6.0,3.0,1.0,374,2.0,16.0427807486631,5.347593582887701
048,VIGARIO GERAL,2013,7.0,3.0,2.0,416,2.0,16.826923076923077,4.807692307692308
048,VIGARIO GERAL,2014,7.0,3.0,1.0,476,3.0,14.705882352941176,6.302521008403361
048,VIGARIO GERAL,2015,6.0,2.0,3.0,471,1.0,12.738853503184714,2.1231422505307855
048,VIGARIO GERAL,2016,10.0,4.0,1.0,419,5.0,23.86634844868735,11.933174224343675
048,VIGARIO GERAL,2017,12.0,7.0,2.0,530,3.0,22.641509433962263,5.660377358490566
048,VIGARIO GERAL,2018,12.0,5.0,1.0,409,6.0,29.339853300733495,14.669926650366747
048,VIGARIO GERAL,2019,5.0,2.0,0.0,367,3.0,13.623978201634877,8.174386920980925
048,VIGARIO GERAL,2020,6.0,1.0,1.0,351,4.0,17.094017094017097,11.396011396011396
048,VIGARIO GERAL,2021,6.0,4.0,2.0,422,0.0,14.218009478672984,0.0
048,VIGARIO GERAL,2022,4.0,2.0,2.0,371,0.0,10.781671159029651,0.0
048,VIGARIO GERAL,2023,5.0,2.0,0.0,390,3.0,12.82051282051282,7.6923076923076925
048,VIGARIO GERAL,2024,1.0,0.0,0.0,391,1.0,2.557544757033248,2.557544757033248
048,VIGARIO GERAL,2025,4.0,3.0,0.0,354,1.0,11.299435028248588,2.824858757062147
049,JARDIM AMERICA,2006,13.0,7.0,4.0,504,2.0,25.79365079365079,3.968253968253968
049,JARDIM AMERICA,2007,7.0,4.0,1.0,495,2.0,14.141414141414142,4.040404040404041
049,JARDIM AMERICA,2008,15.0,7.0,1.0,517,7.0,29.013539651837522,13.539651837524179
049,JARDIM AMERICA,2009,7.0,5.0,2.0,515,0.0,13.592233009708737,0.0
049,JARDIM AMERICA,2010,6.0,4.0,0.0,474,2.0,12.658227848101266,4.219409282700422
049,JARDIM AMERICA,2011,8.0,3.0,1.0,504,4.0,15.873015873015872,7.936507936507936
049,JARDIM AMERICA,2012,6.0,2.0,0.0,449,4.0,13.3630289532294,8.908685968819599
049,JARDIM AMERICA,2013,2.0,2.0,0.0,436,0.0,4.587155963302752,0.0
049,JARDIM AMERICA,2014,7.0,3.0,0.0,511,4.0,13.698630136986301,7.8277886497064575
049,JARDIM AMERICA,2015,3.0,1.0,0.0,455,2.0,6.593406593406593,4.395604395604396
049,JARDIM AMERICA,2016,4.0,2.0,1.0,411,1.0,9.732360097323602,2.4330900243309004
049,JARDIM AMERICA,2017,4.0,2.0,1.0,396,1.0,10.101010101010102,2.5252525252525255
049,JARDIM AMERICA,2018,7.0,3.0,0.0,444,4.0,15.765765765765764,9.00900900900901
049,JARDIM AMERICA,2019,2.0,1.0,1.0,384,0.0,5.208333333333333,0.0
049,JARDIM AMERICA,2020,8.0,2.0,2.0,353,4.0,22.6628895184136,11.3314447592068
049,JARDIM AMERICA,2021,1.0,0.0,1.0,306,0.0,3.2679738562091503,0.0
049,JARDIM AMERICA,2022,3.0,0.0,2.0,291,1.0,10.309278350515465,3.4364261168384878
049,JARDIM AMERICA,2023,3.0,1.0,1.0,283,1.0,10.60070671378092,3.5335689045936394
049,JARDIM AMERICA,2024,5.0,2.0,0.0,180,3.0,27.777777777777775,16.666666666666668
049,JARDIM AMERICA,2025,2.0,1.0,0.0,266,1.0,7.518796992481203,3.7593984962406015
050,HIGIENOPOLIS,2006,3.0,1.0,1.0,191,1.0,15.706806282722512,5.235602094240838
050,HIGIENOPOLIS,2007,2.0,0.0,0.0,166,2.0,12.048192771084338,12.048192771084338
050,HIGIENOPOLIS,2008,0.0,0.0,0.0,160,0.0,0.0,0.0
050,HIGIENOPOLIS,2009,2.0,0.0,1.0,151,1.0,13.245033112582782,6.622516556291391
050,HIGIENOPOLIS,2010,1.0,0.0,1.0,187,0.0,5.347593582887701,0.0
050,HIGIENOPOLIS,2011,1.0,1.0,0.0,182,0.0,5.4945054945054945,0.0
050,HIGIENOPOLIS,2012,4.0,3.0,0.0,187,1.0,21.390374331550802,5.347593582887701
050,HIGIENOPOLIS,2013,1.0,1.0,0.0,192,0.0,5.208333333333333,0.0
050,HIGIENOPOLIS,2014,4.0,0.0,1.0,165,3.0,24.242424242424242,18.18181818181818
050,HIGIENOPOLIS,2015,1.0,1.0,0.0,171,0.0,5.847953216374268,0.0
050,HIGIENOPOLIS,2016,3.0,2.0,0.0,164,1.0,18.29268292682927,6.097560975609756
050,HIGIENOPOLIS,2017,0.0,0.0,0.0,142,0.0,0.0,0.0
050,HIGIENOPOLIS,2018,2.0,1.0,0.0,144,1.0,13.888888888888888,6.944444444444444
050,HIGIENOPOLIS,2019,1.0,0.0,0.0,135,1.0,7.407407407407407,7.407407407407407
050,HIGIENOPOLIS,2020,0.0,0.0,0.0,118,0.0,0.0,0.0
050,HIGIENOPOLIS,2021,2.0,1.0,0.0,111,1.0,18.01801801801802,9.00900900900901
050,HIGIENOPOLIS,2022,3.0,2.0,1.0,114,0.0,26.31578947368421,0.0
050,HIGIENOPOLIS,2023,1.0,0.0,1.0,102,0.0,9.803921568627452,0.0
050,HIGIENOPOLIS,2024,3.0,2.0,0.0,125,1.0,24.0,8.0
050,HIGIENOPOLIS,2025,0.0,0.0,0.0,118,0.0,0.0,0.0
051,JACARE,2006,4.0,2.0,0.0,361,2.0,11.0803324099723,5.54016620498615
051,JACARE,2007,4.0,1.0,0.0,346,3.0,11.560693641618496,8.670520231213873
051,JACARE,2008,3.0,0.0,1.0,345,2.0,8.695652173913043,5.797101449275362
051,JACARE,2009,3.0,0.0,1.0,341,2.0,8.797653958944283,5.865102639296188
051,JACARE,2010,6.0,2.0,2.0,394,2.0,15.228426395939087,5.076142131979695
051,JACARE,2011,5.0,2.0,0.0,486,3.0,10.2880658436214,6.172839506172839
051,JACARE,2012,6.0,1.0,1.0,381,4.0,15.748031496062993,10.498687664041995
051,JACARE,2013,3.0,3.0,0.0,420,0.0,7.142857142857142,0.0
051,JACARE,2014,3.0,0.0,2.0,418,1.0,7.177033492822967,2.3923444976076556
051,JACARE,2015,4.0,0.0,0.0,383,4.0,10.443864229765014,10.443864229765014
051,JACARE,2016,4.0,1.0,0.0,321,3.0,12.461059190031152,9.345794392523365
051,JACARE,2017,2.0,2.0,0.0,336,0.0,5.952380952380952,0.0
051,JACARE,2018,1.0,0.0,1.0,155,0.0,6.451612903225806,0.0
051,JACARE,2019,4.0,1.0,0.0,249,3.0,16.064257028112447,12.048192771084338
051,JACARE,2020,2.0,0.0,0.0,332,2.0,6.024096385542169,6.024096385542169
051,JACARE,2021,5.0,1.0,1.0,316,3.0,15.822784810126583,9.49367088607595
051,JACARE,2022,2.0,0.0,1.0,296,1.0,6.756756756756757,3.3783783783783785
051,JACARE,2023,0.0,0.0,0.0,165,0.0,0.0,0.0
051,JACARE,2024,2.0,2.0,0.0,120,0.0,16.666666666666668,0.0
051,JACARE,2025,0.0,0.0,0.0,166,0.0,0.0,0.0
052,MARIA DA GRACA,2006,0.0,0.0,0.0,70,0.0,0.0,0.0
052,MARIA DA GRACA,2007,0.0,0.0,0.0,85,0.0,0.0,0.0
052,MARIA DA GRACA,2008,2.0,1.0,1.0,89,0.0,22.47191011235955,0.0
052,MARIA DA GRACA,2009,0.0,0.0,0.0,84,0.0,0.0,0.0
052,MARIA DA GRACA,2010,2.0,1.0,0.0,113,1.0,17.699115044247787,8.849557522123893
052,MARIA DA GRACA,2011,0.0,0.0,0.0,71,0.0,0.0,0.0
052,MARIA DA GRACA,2012,0.0,0.0,0.0,88,0.0,0.0,0.0
052,MARIA DA GRACA,2013,0.0,0.0,0.0,101,0.0,0.0,0.0
052,MARIA DA GRACA,2014,0.0,0.0,0.0,75,0.0,0.0,0.0
052,MARIA DA GRACA,2015,2.0,1.0,1.0,102,0.0,19.607843137254903,0.0
052,MARIA DA GRACA,2016,0.0,0.0,0.0,66,0.0,0.0,0.0
052,MARIA DA GRACA,2017,1.0,0.0,1.0,99,0.0,10.101010101010102,0.0
052,MARIA DA GRACA,2018,1.0,1.0,0.0,82,0.0,12.195121951219512,0.0
052,MARIA DA GRACA,2019,1.0,1.0,0.0,55,0.0,18.18181818181818,0.0
052,MARIA DA GRACA,2020,0.0,0.0,0.0,50,0.0,0.0,0.0
052,MARIA DA GRACA,2021,0.0,0.0,0.0,63,0.0,0.0,0.0
052,MARIA DA GRACA,2022,1.0,1.0,0.0,71,0.0,14.084507042253522,0.0
052,MARIA DA GRACA,2023,2.0,1.0,0.0,58,1.0,34.48275862068965,17.241379310344826
052,MARIA DA GRACA,2024,2.0,0.0,0.0,44,2.0,45.45454545454545,45.45454545454545
052,MARIA DA GRACA,2025,1.0,0.0,0.0,100,1.0,10.0,10.0
053,DEL CASTILHO,2006,4.0,0.0,1.0,264,3.0,15.151515151515152,11.363636363636363
