codigo,bairro,ano,obitos_amarela,obitos_branca,obitos_indigena,obitos_parda,obitos_preta,obitos_nao_informado,nascidos_amarela,nascidos_branca,nascidos_indigena,nascidos_parda,nascidos_preta,nascidos_nao_informado,percentual_amarela,percentual_branca,percentual_indigena,percentual_parda,percentual_preta,percentual_nao_informado
128,BARRA DA TIJUCA,2016,0.0,4.0,0.0,0.0,0.0,1.0,5.0,1197.0,0.0,172.0,16.0,8.0,0.0,0.33,,0.0,0.0,12.5
152,BARRA DE GUARATIBA,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,40.0,3.0,0.0,0.0,0.0,,0.0,0.0,
165,BARRA OLIMPICA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
112,BARROS FILHO,2016,0.0,0.0,0.0,3.0,0.0,0.0,0.0,64.0,0.0,153.0,42.0,11.0,,0.0,,1.96,0.0,0.0
012,BENFICA,2016,0.0,1.0,0.0,3.0,0.0,1.0,0.0,174.0,0.0,261.0,46.0,3.0,,0.57,,1.15,0.0,33.33
089,BENTO RIBEIRO,2016,0.0,3.0,0.0,3.0,1.0,1.0,0.0,171.0,0.0,245.0,51.0,26.0,,1.75,,1.22,1.96,3.85
040,BONSUCESSO,2016,0.0,2.0,0.0,3.0,0.0,0.0,7.0,313.0,1.0,708.0,125.0,3.0,0.0,0.64,0.0,0.42,0.0,0.0
020,BOTAFOGO,2016,0.0,3.0,0.0,4.0,0.0,0.0,2.0,608.0,1.0,114.0,30.0,20.0,0.0,0.49,0.0,3.51,0.0,0.0
045,BRAS DE PINA,2016,0.0,4.0,0.0,5.0,1.0,0.0,1.0,186.0,0.0,352.0,70.0,3.0,0.0,2.15,,1.42,1.43,0.0
065,CACHAMBI,2016,0.0,3.0,0.0,4.0,0.0,1.0,1.0,195.0,1.0,153.0,23.0,4.0,0.0,1.54,0.0,2.61,0.0,25.0
093,CACUIA,2016,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,0.0,57.0,14.0,1.0,,0.0,,3.51,0.0,0.0
004,CAJU,2016,0.0,3.0,0.0,2.0,0.0,0.0,1.0,151.0,0.0,265.0,41.0,2.0,0.0,1.99,,0.75,0.0,0.0
129,CAMORIM,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,35.0,3.0,1.0,,0.0,,0.0,0.0,0.0
078,CAMPINHO,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,86.0,18.0,1.0,,1.54,,0.0,0.0,0.0
136,CAMPO DOS AFONSOS,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,3.0,0.0,,0.0,,0.0,0.0,
144,CAMPO GRANDE,2016,0.0,30.0,0.0,27.0,1.0,2.0,6.0,1781.0,4.0,2851.0,381.0,25.0,0.0,1.68,0.0,0.95,0.26,8.0
082,CASCADURA,2016,0.0,4.0,0.0,4.0,2.0,0.0,1.0,133.0,0.0,204.0,46.0,9.0,0.0,3.01,,1.96,4.35,0.0
018,CATETE,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,121.0,0.0,32.0,15.0,3.0,0.0,0.83,,0.0,0.0,0.0
006,CATUMBI,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,121.0,55.0,2.0,,1.56,,0.0,0.0,0.0
080,CAVALCANTE,2016,0.0,1.0,0.0,2.0,0.0,1.0,0.0,54.0,0.0,129.0,31.0,5.0,,1.85,,1.55,0.0,20.0
005,CENTRO,2016,0.0,5.0,0.0,0.0,0.0,1.0,1.0,177.0,3.0,176.0,35.0,1.0,0.0,2.82,0.0,0.0,0.0,100.0
118,CIDADE DE DEUS,2016,0.0,3.0,0.0,6.0,0.0,0.0,2.0,78.0,0.0,666.0,83.0,0.0,0.0,3.85,,0.9,0.0,
008,CIDADE NOVA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,33.0,14.0,1.0,,0.0,,0.0,0.0,0.0
105,CIDADE UNIVERSITARIA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,1.0,,0.0,,0.0,,0.0
096,COCOTA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,23.0,5.0,0.0,,0.0,,0.0,0.0,
110,COELHO NETO,2016,0.0,1.0,0.0,3.0,0.0,1.0,0.0,119.0,0.0,224.0,50.0,10.0,,0.84,,1.34,0.0,10.0
077,COLEGIO,2016,0.0,2.0,0.0,2.0,0.0,0.0,0.0,112.0,1.0,242.0,61.0,8.0,,1.79,0.0,0.83,0.0,0.0
157,COMPLEXO DA MARE,2016,0.0,21.0,0.0,12.0,3.0,3.0,3.0,352.0,0.0,768.0,146.0,6.0,0.0,5.97,,1.56,2.05,50.0
156,COMPLEXO DO ALEMAO,2016,0.0,3.0,0.0,12.0,2.0,2.0,1.0,158.0,0.0,460.0,56.0,5.0,0.0,1.9,,2.61,3.57,40.0
024,COPACABANA,2016,0.0,5.0,0.0,0.0,0.0,2.0,5.0,702.0,1.0,218.0,76.0,36.0,0.0,0.71,0.0,0.0,0.0,5.56
046,CORDOVIL,2016,0.0,1.0,0.0,3.0,2.0,1.0,2.0,141.0,0.0,361.0,98.0,3.0,0.0,0.71,,0.83,2.04,33.33
019,COSME VELHO,2016,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,29.0,20.0,2.0,,2.38,,3.45,0.0,0.0
147,COSMOS,2016,0.0,4.0,0.0,8.0,0.0,0.0,4.0,314.0,1.0,764.0,107.0,9.0,0.0,1.27,0.0,1.05,0.0,0.0
113,COSTA BARROS,2016,0.0,2.0,0.0,7.0,1.0,3.0,0.0,124.0,0.0,413.0,117.0,16.0,,1.61,,1.69,0.85,18.75
119,CURICICA,2016,0.0,4.0,0.0,3.0,1.0,0.0,2.0,225.0,0.0,552.0,58.0,5.0,0.0,1.78,,0.54,1.72,0.0
053,DEL CASTILHO,2016,0.0,2.0,0.0,1.0,0.0,0.0,0.0,122.0,0.0,149.0,19.0,0.0,,1.64,,0.67,0.0,
134,DEODORO,2016,0.0,0.0,0.0,3.0,1.0,0.0,0.0,46.0,0.0,120.0,31.0,12.0,,0.0,,2.5,3.23,0.0
068,ENCANTADO,2016,0.0,3.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,74.0,12.0,1.0,0.0,5.56,,0.0,0.0,0.0
081,ENGENHEIRO LEAL,2016,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,48.0,12.0,0.0,,0.0,,6.25,0.0,
055,ENGENHO DA RAINHA,2016,0.0,2.0,0.0,4.0,0.0,1.0,0.0,123.0,0.0,196.0,34.0,1.0,,1.63,,2.04,0.0,100.0
066,ENGENHO DE DENTRO,2016,0.0,4.0,0.0,1.0,1.0,1.0,0.0,264.0,1.0,282.0,48.0,2.0,,1.52,0.0,0.35,2.08,50.0
061,ENGENHO NOVO,2016,0.0,4.0,0.0,2.0,1.0,0.0,2.0,178.0,0.0,304.0,66.0,3.0,0.0,2.25,,0.66,1.52,0.0
009,ESTACIO,2016,0.0,1.0,0.0,2.0,1.0,0.0,1.0,78.0,0.0,106.0,58.0,2.0,0.0,1.28,,1.89,1.72,0.0
015,FLAMENGO,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,291.0,0.0,28.0,10.0,9.0,0.0,0.0,,0.0,0.0,0.0
098,FREGUESIA-ILHA,2016,0.0,1.0,0.0,1.0,0.0,0.0,1.0,113.0,0.0,142.0,23.0,1.0,0.0,0.88,,0.7,0.0,0.0
120,FREGUESIA-JPA,2016,0.0,4.0,0.0,3.0,2.0,3.0,3.0,516.0,0.0,268.0,26.0,4.0,0.0,0.78,,1.12,7.69,75.0
104,GALEAO,2016,0.0,5.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,183.0,30.0,2.0,,4.1,,0.0,0.0,0.0
002,GAMBOA,2016,0.0,2.0,0.0,1.0,0.0,0.0,1.0,48.0,0.0,99.0,23.0,0.0,0.0,4.17,,1.01,0.0,
117,GARDENIA AZUL,2016,0.0,1.0,0.0,2.0,0.0,0.0,2.0,106.0,0.0,455.0,29.0,1.0,0.0,0.94,,0.44,0.0,0.0
029,GAVEA,2016,0.0,1.0,0.0,1.0,0.0,0.0,0.0,182.0,0.0,68.0,8.0,7.0,,0.55,,1.47,0.0,0.0
160,GERICINo,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,
016,GLORIA,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.0,0.0,18.0,15.0,2.0,0.0,0.0,,0.0,0.0,0.0
038,GRAJAU,2016,0.0,3.0,0.0,1.0,0.0,0.0,0.0,201.0,0.0,97.0,25.0,3.0,,1.49,,1.03,0.0,0.0
133,GRUMARI,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,
106,GUADALUPE,2016,0.0,0.0,0.0,4.0,0.0,0.0,0.0,152.0,1.0,297.0,75.0,60.0,,0.0,0.0,1.35,0.0,0.0
151,GUARATIBA,2016,0.0,7.0,0.0,20.0,1.0,1.0,2.0,524.0,1.0,1270.0,129.0,10.0,0.0,1.34,0.0,1.57,0.78,10.0
050,HIGIENOPOLIS,2016,0.0,1.0,0.0,2.0,0.0,0.0,2.0,67.0,0.0,85.0,9.0,1.0,0.0,1.49,,2.35,0.0,0.0
087,HONORIO GURGEL,2016,0.0,1.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,158.0,44.0,15.0,,1.08,,0.63,0.0,0.0
021,HUMAITA,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,125.0,0.0,17.0,1.0,2.0,0.0,0.8,,0.0,0.0,0.0
999,IGNORADO BAIRRO-MRJ,2016,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,49.0,10.0,4.0,,18.18,,0.0,0.0,0.0
164,ILHA DE GUARATIBA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
998,ILHA DO GOVERNADOR - IGNORADO,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,121.0,25.0,0.0,,0.0,0.0,0.0,0.0,
054,INHAUMA,2016,0.0,2.0,0.0,1.0,0.0,0.0,3.0,188.0,1.0,500.0,55.0,2.0,0.0,1.06,0.0,0.2,0.0,0.0
146,INHOAIBA,2016,0.0,5.0,0.0,10.0,0.0,0.0,0.0,244.0,0.0,641.0,99.0,1.0,,2.05,,1.56,0.0,0.0
025,IPANEMA,2016,0.0,3.0,0.0,0.0,0.0,0.0,4.0,207.0,0.0,28.0,17.0,3.0,0.0,1.45,,0.0,0.0,0.0
076,IRAJA,2016,0.0,6.0,0.0,4.0,1.0,0.0,5.0,460.0,1.0,494.0,111.0,10.0,0.0,1.3,0.0,0.81,0.9,0.0
127,ITANHANGA,2016,0.0,11.0,0.0,4.0,0.0,1.0,0.0,287.0,0.0,352.0,12.0,11.0,,3.83,,1.14,0.0,9.09
163,JABOUR,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
051,JACARE,2016,0.0,0.0,0.0,2.0,2.0,0.0,1.0,67.0,0.0,207.0,44.0,2.0,0.0,0.0,,0.97,4.55,0.0
115,JACAREPAGUA,2016,0.0,20.0,0.0,18.0,2.0,2.0,6.0,1005.0,1.0,1464.0,113.0,74.0,0.0,1.99,0.0,1.23,1.77,2.7
155,JACAREZINHO,2016,0.0,1.0,0.0,3.0,1.0,1.0,0.0,53.0,0.0,223.0,45.0,0.0,,1.89,,1.35,2.22,
049,JARDIM AMERICA,2016,0.0,2.0,0.0,2.0,0.0,0.0,2.0,134.0,1.0,229.0,41.0,4.0,0.0,1.49,0.0,0.87,0.0,0.0
028,JARDIM BOTANICO,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,12.0,3.0,4.0,,0.0,,0.0,0.0,0.0
100,JARDIM CARIOCA,2016,0.0,8.0,0.0,3.0,0.0,0.0,1.0,113.0,0.0,138.0,16.0,3.0,0.0,7.08,,2.17,0.0,0.0
099,JARDIM GUANABARA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,37.0,6.0,2.0,,0.0,,0.0,0.0,0.0
137,JARDIM SULACAP,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,0.0,92.0,10.0,3.0,,0.0,,1.09,0.0,0.0
126,JOA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,,0.0,,0.0,,
027,LAGOA,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,106.0,0.0,11.0,1.0,2.0,0.0,0.94,,0.0,0.0,0.0
161,LAPA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
017,LARANJEIRAS,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,302.0,1.0,39.0,8.0,7.0,0.0,0.33,0.0,0.0,0.0,0.0
026,LEBLON,2016,0.0,1.0,0.0,1.0,0.0,0.0,2.0,293.0,0.0,24.0,11.0,9.0,0.0,0.34,,4.17,0.0,0.0
023,LEME,2016,0.0,0.0,0.0,2.0,0.0,1.0,2.0,71.0,0.0,42.0,14.0,3.0,0.0,0.0,,4.76,0.0,33.33
062,LINS DE VASCONCELOS,2016,0.0,1.0,0.0,1.0,0.0,1.0,1.0,109.0,0.0,239.0,70.0,3.0,0.0,0.92,,0.42,0.0,33.33
083,MADUREIRA,2016,0.0,3.0,0.0,3.0,0.0,2.0,8.0,195.0,0.0,349.0,124.0,11.0,0.0,1.54,,0.86,0.0,18.18
138,MAGALHAES BASTOS,2016,0.0,1.0,0.0,2.0,0.0,2.0,0.0,80.0,0.0,166.0,20.0,0.0,,1.25,,1.2,0.0,
011,MANGUEIRA,2016,0.0,2.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,173.0,52.0,0.0,,3.77,,0.58,0.0,
039,MANGUINHOS,2016,0.0,4.0,0.0,3.0,0.0,3.0,0.0,121.0,1.0,319.0,51.0,2.0,,3.31,0.0,0.94,0.0,150.0
035,MARACANA,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,29.0,4.0,2.0,0.0,0.0,,0.0,0.0,0.0
090,MARECHAL HERMES,2016,0.0,3.0,1.0,3.0,0.0,1.0,1.0,190.0,0.0,224.0,58.0,39.0,0.0,1.58,,1.34,0.0,2.56
052,MARIA DA GRACA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,26.0,6.0,2.0,,0.0,,0.0,0.0,0.0
063,MEIER,2016,0.0,1.0,0.0,0.0,0.0,2.0,4.0,272.0,1.0,129.0,19.0,4.0,0.0,0.37,0.0,0.0,0.0,50.0
102,MONERO,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,12.0,0.0,0.0,,0.0,,0.0,,
042,OLARIA,2016,0.0,4.0,0.0,2.0,1.0,1.0,0.0,208.0,1.0,278.0,65.0,2.0,,1.92,0.0,0.72,1.54,50.0
088,OSWALDO CRUZ,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,126.0,0.0,166.0,56.0,10.0,,0.0,,0.0,0.0,10.0
148,PACIENCIA,2016,0.0,3.0,0.0,26.0,1.0,0.0,5.0,379.0,1.0,915.0,235.0,36.0,0.0,0.79,0.0,2.84,0.43,0.0
140,PADRE MIGUEL,2016,0.0,4.0,0.0,6.0,0.0,0.0,0.0,222.0,0.0,596.0,46.0,0.0,,1.8,,1.01,0.0,
013,PAQUETA,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,15.0,3.0,1.0,0.0,6.25,,0.0,0.0,0.0
047,PARADA DE LUCAS,2016,0.0,0.0,0.0,2.0,0.0,0.0,2.0,102.0,0.0,184.0,32.0,2.0,0.0,0.0,,1.09,0.0,0.0
108,PARQUE ANCHIETA,2016,0.0,0.0,0.0,2.0,0.0,1.0,0.0,59.0,0.0,87.0,22.0,12.0,,0.0,,2.3,0.0,8.33
158,PARQUE COLUMBIA,2016,0.0,1.0,0.0,2.0,0.0,0.0,1.0,11.0,0.0,31.0,5.0,0.0,0.0,9.09,,6.45,0.0,
114,PAVUNA,2016,0.0,4.0,0.0,5.0,0.0,0.0,4.0,326.0,2.0,618.0,141.0,32.0,0.0,1.23,0.0,0.81,0.0,0.0
121,PECHINCHA,2016,0.0,2.0,0.0,1.0,0.0,0.0,2.0,273.0,0.0,158.0,20.0,0.0,0.0,0.73,,0.63,0.0,
153,PEDRA DE GUARATIBA,2016,0.0,0.0,0.0,2.0,0.0,0.0,2.0,115.0,0.0,364.0,33.0,2.0,0.0,0.0,,0.55,0.0,0.0
043,PENHA,2016,0.0,2.0,0.0,8.0,0.0,1.0,1.0,300.0,1.0,476.0,137.0,5.0,0.0,0.67,0.0,1.68,0.0,20.0
044,PENHA CIRCULAR,2016,0.0,2.0,0.0,3.0,1.0,0.0,0.0,159.0,0.0,223.0,52.0,1.0,,1.26,,1.35,1.92,0.0
069,PIEDADE,2016,0.0,3.0,0.0,3.0,0.0,1.0,0.0,186.0,0.0,256.0,52.0,1.0,,1.61,,1.17,0.0,100.0
071,PILARES,2016,0.0,0.0,1.0,2.0,0.0,1.0,5.0,126.0,0.0,172.0,25.0,2.0,0.0,0.0,,1.16,0.0,50.0
094,PITANGUEIRAS,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,0.0,81.0,11.0,1.0,,0.0,,1.23,0.0,0.0
103,PORTUGUESA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,76.0,7.0,2.0,,0.0,,0.0,0.0,0.0
032,PRACA DA BANDEIRA,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,41.0,4.0,1.0,,1.41,,0.0,0.0,0.0
124,PRACA SECA,2016,0.0,5.0,0.0,4.0,0.0,2.0,0.0,325.0,0.0,426.0,85.0,12.0,,1.54,,0.94,0.0,16.67
095,PRAIA DA BANDEIRA,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,12.0,3.0,0.0,,0.0,,8.33,0.0,
079,QUINTINO BOCAIUVA,2016,0.0,2.0,0.0,3.0,0.0,0.0,0.0,129.0,0.0,187.0,43.0,3.0,,1.55,,1.6,0.0,0.0
041,RAMOS,2016,0.0,2.0,0.0,5.0,0.0,0.0,0.0,245.0,0.0,448.0,62.0,5.0,,0.82,,1.12,0.0,0.0
139,REALENGO,2016,0.0,9.0,0.0,14.0,3.0,3.0,1.0,580.0,4.0,1481.0,166.0,9.0,0.0,1.55,0.0,0.95,1.81,33.33
132,RECREIO BANDEIRANTES,2016,0.0,4.0,0.0,5.0,0.0,0.0,2.0,813.0,0.0,474.0,9.0,1.0,0.0,0.49,,1.05,0.0,0.0
059,RIACHUELO,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,45.0,10.0,2.0,,0.0,,0.0,0.0,0.0
091,RIBEIRA,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,4.0,1.0,0.0,0.0,0.0,,0.0,0.0,
109,RICARDO ALBUQUERQUE,2016,0.0,3.0,0.0,2.0,0.0,0.0,2.0,85.0,0.0,171.0,45.0,34.0,0.0,3.53,,1.17,0.0,0.0
007,RIO COMPRIDO,2016,0.0,2.0,0.0,3.0,0.0,0.0,5.0,222.0,0.0,225.0,86.0,5.0,0.0,0.9,,1.33,0.0,0.0
058,ROCHA,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,1.0,95.0,25.0,1.0,,0.0,0.0,1.05,0.0,0.0
086,ROCHA MIRANDA,2016,0.0,3.0,0.0,3.0,0.0,1.0,0.0,175.0,0.0,279.0,86.0,25.0,,1.71,,1.08,0.0,4.0
154,ROCINHA,2016,0.0,10.0,0.0,7.0,0.0,0.0,5.0,390.0,1.0,535.0,74.0,56.0,0.0,2.56,0.0,1.31,0.0,0.0
060,SAMPAIO,2016,0.0,0.0,0.0,2.0,1.0,0.0,2.0,31.0,0.0,82.0,16.0,0.0,0.0,0.0,,2.44,6.25,
149,SANTA CRUZ,2016,1.0,22.0,0.0,50.0,6.0,4.0,8.0,843.0,2.0,2179.0,610.0,34.0,12.5,2.61,0.0,2.29,0.98,11.76
014,SANTA TERESA,2016,0.0,2.0,0.0,2.0,1.0,0.0,1.0,200.0,0.0,203.0,59.0,3.0,0.0,1.0,,0.99,1.69,0.0
143,SANTISSIMO,2016,0.0,6.0,0.0,1.0,0.0,0.0,1.0,202.0,0.0,430.0,55.0,2.0,0.0,2.97,,0.23,0.0,0.0
003,SANTO CRISTO,2016,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0,0.0,109.0,39.0,1.0,0.0,0.0,,0.92,0.0,0.0
031,SAO CONRADO,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,17.0,3.0,2.0,0.0,0.0,,0.0,0.0,0.0
010,SAO CRISTOVAO,2016,0.0,2.0,0.0,2.0,1.0,0.0,1.0,249.0,0.0,288.0,50.0,3.0,0.0,0.8,,0.69,2.0,0.0
057,SAO FRANCISCO XAVIER,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,49.0,7.0,1.0,,0.0,,0.0,0.0,100.0
001,SAUDE,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,9.0,0.0,,14.29,,0.0,0.0,
142,SENADOR CAMARA,2016,0.0,5.0,0.0,11.0,2.0,1.0,1.0,319.0,2.0,995.0,85.0,3.0,0.0,1.57,0.0,1.11,2.35,33.33
145,SENADOR VASCONCELOS,2016,0.0,0.0,0.0,3.0,1.0,0.0,1.0,91.0,0.0,214.0,24.0,0.0,0.0,0.0,,1.4,4.17,
150,SEPETIBA,2016,0.0,9.0,0.0,8.0,4.0,0.0,2.0,234.0,1.0,500.0,96.0,5.0,0.0,3.85,0.0,1.6,4.17,0.0
123,TANQUE,2016,0.0,7.0,0.0,3.0,0.0,1.0,1.0,154.0,0.0,337.0,42.0,1.0,0.0,4.55,,0.89,0.0,100.0
122,TAQUARA,2016,0.0,8.0,0.0,6.0,3.0,4.0,2.0,685.0,0.0,826.0,120.0,11.0,0.0,1.17,,0.73,2.5,36.36
101,TAUA,2016,0.0,4.0,0.0,2.0,0.0,1.0,0.0,89.0,0.0,118.0,10.0,3.0,,4.49,,1.69,0.0,33.33
033,TIJUCA,2016,0.0,9.0,0.0,3.0,1.0,0.0,13.0,950.0,1.0,373.0,176.0,18.0,0.0,0.95,0.0,0.8,0.57,0.0
064,TODOS OS SANTOS,2016,0.0,0.0,0.0,1.0,0.0,0.0,3.0,104.0,0.0,41.0,2.0,0.0,0.0,0.0,,2.44,0.0,
056,TOMAS COELHO,2016,0.0,1.0,0.0,0.0,0.0,1.0,2.0,71.0,0.0,145.0,23.0,3.0,0.0,1.41,,0.0,0.0,33.33
085,TURIACU,2016,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.0,82.0,24.0,4.0,0.0,0.0,,1.22,0.0,0.0
022,URCA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0,2.0,0.0,,0.0,,0.0,0.0,
131,VARGEM GRANDE,2016,0.0,1.0,0.0,1.0,0.0,0.0,1.0,94.0,0.0,209.0,18.0,3.0,0.0,1.06,,0.48,0.0,0.0
130,VARGEM PEQUENA,2016,0.0,1.0,0.0,1.0,0.0,1.0,0.0,140.0,0.0,256.0,22.0,0.0,,0.71,,0.39,0.0,
159,VASCO DA GAMA,2016,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,35.0,5.0,0.0,,3.85,,2.86,0.0,
084,VAZ LOBO,2016,0.0,0.0,0.0,4.0,0.0,0.0,3.0,61.0,0.0,118.0,47.0,5.0,0.0,0.0,,3.39,0.0,0.0
073,VICENTE DE CARVALHO,2016,0.0,0.0,0.0,1.0,0.0,0.0,1.0,102.0,0.0,162.0,42.0,2.0,0.0,0.0,,0.62,0.0,0.0
030,VIDIGAL,2016,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,1.0,109.0,28.0,10.0,,0.0,0.0,1.83,0.0,0.0
048,VIGARIO GERAL,2016,0.0,2.0,0.0,5.0,2.0,1.0,1.0,103.0,0.0,249.0,62.0,4.0,0.0,1.94,,2.01,3.23,25.0
074,VILA DA PENHA,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,82.0,17.0,2.0,,0.0,,0.0,0.0,0.0
036,VILA ISABEL,2016,0.0,4.0,0.0,0.0,0.0,2.0,4.0,358.0,0.0,243.0,57.0,10.0,0.0,1.12,,0.0,0.0,20.0
162,VILA KENNEDY,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
072,VILA KOSMOS,2016,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,64.0,17.0,2.0,,2.56,,0.0,5.88,0.0
135,VILA MILITAR,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,47.0,6.0,0.0,,0.0,,2.13,0.0,
125,VILA VALQUEIRE,2016,0.0,2.0,0.0,3.0,0.0,1.0,0.0,181.0,0.0,139.0,28.0,4.0,,1.1,,2.16,0.0,25.0
075,VISTA ALEGRE,2016,0.0,1.0,0.0,1.0,0.0,1.0,0.0,72.0,0.0,41.0,7.0,0.0,,1.39,,2.44,0.0,
092,ZUMBI,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,1.0,0.0,,0.0,,0.0,0.0,
070,ABOLICAO,2017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,45.0,11.0,0.0,,3.23,,0.0,0.0,
111,ACARI,2017,0.0,3.0,0.0,7.0,0.0,3.0,3.0,134.0,1.0,374.0,49.0,2.0,0.0,2.24,0.0,1.87,0.0,150.0
067,AGUA SANTA,2017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,36.0,7.0,0.0,,7.69,,0.0,0.0,
034,ALTO DA BOA VISTA,2017,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39.0,0.0,56.0,13.0,1.0,,0.0,,1.79,7.69,0.0
107,ANCHIETA,2017,0.0,4.0,0.0,5.0,0.0,1.0,0.0,202.0,0.0,452.0,103.0,127.0,,1.98,,1.11,0.0,0.79
037,ANDARAI,2017,0.0,2.0,0.0,2.0,0.0,1.0,0.0,185.0,1.0,143.0,36.0,7.0,,1.08,0.0,1.4,0.0,14.29
116,ANIL,2017,0.0,2.0,0.0,1.0,0.0,0.0,0.0,181.0,1.0,227.0,20.0,3.0,,1.1,0.0,0.44,0.0,0.0
097,BANCARIOS,2017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,88.0,17.0,0.0,,3.51,,0.0,0.0,
141,BANGU,2017,0.0,7.0,0.0,24.0,5.0,3.0,9.0,800.0,2.0,2124.0,411.0,11.0,0.0,0.88,0.0,1.13,1.22,27.27
128,BARRA DA TIJUCA,2017,0.0,6.0,0.0,0.0,0.0,2.0,3.0,1189.0,0.0,206.0,12.0,21.0,0.0,0.5,,0.0,0.0,9.52
152,BARRA DE GUARATIBA,2017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,49.0,5.0,0.0,,4.55,,2.04,0.0,
165,BARRA OLIMPICA,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
